pk,location_id,location_n,place,location,latitude,longitude,exact_coordinates,geometry,srid
48ba2ec56a4412fdab13ed1673d0c6b5,95,3,,district of Peñalolén,-33.47191,-70.56279,False,0101000020E6100000000000C004A451C00000008067BC40C0,4326
8b364cf36208d2e80e889b83a7e54937,95,1,,district of Peñalolén,-33.47191,-70.56279,False,0101000020E6100000000000C004A451C00000008067BC40C0,4326
8369f9b55e02ac70e924bb59be59827e,96,2,,"""The Company""",-33.449745,-70.657616,True,0101000020E61000000000006016AA51C00000004091B940C0,4326
f5dd3deba681045b181e97100fbb0650,96,4,,"""The Company""",-33.449745,-70.657616,True,0101000020E61000000000006016AA51C00000004091B940C0,4326
cfd73ae45c242177c6646cec8d10be1b,97,1,,Calle Pedro Donoso in the Conchalí district,-33.397484,-70.64057,False,0101000020E610000000000020FFA851C0000000C0E0B240C0,4326
48cff488669f08396afe02a0826054ee,98,1,,on the road between Puerto Montt and the beach resort at Pelluco,-41.47785,-72.91665,False,0101000020E610000000000060AA3A52C0000000402ABD44C0,4326
32b434b4d2b63ceaa1344ed6ec67be53,99,1,,Llanquihue,-41.26063,-73.00784,False,0101000020E610000000000080804052C0000000605CA144C0,4326
57d89be27b315c0a24030e566bcb5ad1,100,2,,"Maquehua Air Base, in Temuco",-38.770126,-72.638306,True,0101000020E610000000000000DA2852C000000080936243C0,4326
cad47c1c8e35c6cdb1f6e3cd78e1b37b,101,1,,public thoroughfare,-36.82014,-73.04439,False,0101000020E610000000000040D74252C000000060FA6842C0,4326
7dfa5f86d155def1093ec5cbe62f50cb,102,2,,police station on the road to Ñuble,-36.626682,-72.09374,False,0101000020E6100000000000E0FF0552C000000020375042C0,4326
75195e782b52b55a2f8b4288c6e4307d,103,2,,Linares jail,-35.84908,-71.59934,True,0101000020E6100000000000A05BE651C0000000A0AEEC41C0,4326
4e774e52156d80d9ab8298257f6ab610,104,1,,Talca,-35.42324,-71.64848,False,0101000020E6100000000000C080E951C0000000C02CB641C0,4326
e7851141b2c0815f96ea77594d0d8cec,104,2,,Talca,-35.42324,-71.64848,False,0101000020E6100000000000C080E951C0000000C02CB641C0,4326
1ef139b2feb61d5576087d1860e8282b,105,2,,"the area of Atalaya, on the road between San Antonio and Bucalemu",-33.797295,-71.61099,False,0101000020E6100000000000801AE751C0000000C00DE640C0,4326
82db5c07918c2b9b0f25daadf07538c3,106,2,,Maipo Bridge,-33.68992,-70.7234,True,0101000020E6100000000000204CAE51C0000000404FD840C0,4326
c33f427c972e7ea09f880e48d6f6f661,106,3,,Maipo Bridge,-33.68992,-70.7234,True,0101000020E6100000000000204CAE51C0000000404FD840C0,4326
1e996cc12773eb5e6526fc59454f55e7,107,1,,San Antonio prison camp,-33.59822,-71.61238,True,0101000020E61000000000004031E751C00000008092CC40C0,4326
bf93547b8cc5c8df5e029754e9ef501f,108,1,,La Granja district in Santiago,-33.53779,-70.62068,False,0101000020E610000000000040B9A751C000000040D6C440C0,4326
6f55f4c69a1a527718198556c9cf19a9,109,3,,hills of Rinconada de Maipú,-33.493458,-70.81927,False,0101000020E6100000000000E06EB451C0000000A029BF40C0,4326
c08f0b2fa3d6fba9c2e1187cd79028b6,110,2,,Kilometer 12 of the highway from Santiago to Valparaiso by the Lo Prado Tunnel,-33.457367,-70.9428,False,0101000020E6100000000000E056BC51C0000000008BBA40C0,4326
414ed262a299b9604eb924d8a0110b02,111,2,,police hospital,-33.449955,-70.60904,True,0101000020E610000000000080FAA651C00000002098B940C0,4326
5df69ac07b24538c90c57c16830af6b4,112,3,,public thoroughfare,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
620305afae7e51dcf4cbaf109267e031,113,1,,Santiago Pino squatter settlement in the Puduhuel (formerly Barrancas) district,-33.44306,-70.76139,False,0101000020E6100000000000A0BAB051C000000040B6B840C0,4326
d76b10f5cd573f3dfd6bbd83fe51b506,114,1,,San Juan de Dios Hospital,-33.4424,-70.679,True,0101000020E6100000000000C074AB51C0000000A0A0B840C0,4326
1b2545b6867d9fa8ff493015d49034ce,115,1,,High-rise No.12 of the San Borja apartment complex,-33.44064,-70.636024,True,0101000020E6100000000000A0B4A851C0000000E066B840C0,4326
c5d080e2c93e35cc2d2a769db0a3aeaa,116,1,,Roosevelt shantytown,-33.43278,-70.7375,False,0101000020E61000000000004033AF51C00000006065B740C0,4326
9dba4872f5eb5c115027772e6f71fbc3,117,2,,José Joaquín Aguirre Hospital,-33.420486,-70.6532,True,0101000020E610000000000000CEA951C000000080D2B540C0,4326
942f52014c096f221e43b6271b3f06cd,118,3,,"Las Coimas, San Felipe",-32.750546,-70.72434,False,0101000020E6100000000000A05BAE51C0000000E0116040C0,4326
16a3491c9d88fef58d30d91ec73d0198,119,3,,Tocopilla jail,-22.062607,-70.18648,True,0101000020E610000000000040EF8B51C000000000071036C0,4326
bc91549aebdffe676ecbfb4e1d0c984d,119,2,,Tocopilla jail,-22.062607,-70.18648,True,0101000020E610000000000040EF8B51C000000000071036C0,4326
f71de0056395b7441a48e366d857ff22,120,1,,Entre Lagos police station,-40.685974,-72.60416,True,0101000020E610000000000080AA2652C000000000CE5744C0,4326
1ef4a17e5317d4c2a72578681ea88ac2,121,2,,"Rahue Third police station, Osorno",-40.574677,-73.14973,True,0101000020E610000000000020954952C0000000008F4944C0,4326
040d7d1487fff926105ab981e36f7881,122,1,,Pitrufquén police station,-38.98652,-72.63298,True,0101000020E6100000000000C0822852C000000040467E43C0,4326
1eb3d8350b2786e0d88460717b0b5405,122,1,NA Occupation: either White Collar or Blue Collar.,Pitrufquén police station,-38.98652,-72.63298,True,0101000020E6100000000000C0822852C000000040467E43C0,4326
7779deced84be24009b009565cc57f26,122,2,,Pitrufquén police station,-38.98652,-72.63298,True,0101000020E6100000000000C0822852C000000040467E43C0,4326
a86597304558cf5d551fcc48eb3f34a0,123,2,,Lautaro police station,-38.50843,-72.45413,False,0101000020E610000000000080101D52C000000040144143C0,4326
fad4978b3a856130ad27b53396c13426,123,1,,Lautaro police station,-38.50843,-72.45413,False,0101000020E610000000000080101D52C000000040144143C0,4326
9129fabbe6c3842cee11eb5771c648f0,124,1,,Pemehue estate,-37.7179,-72.23741,False,0101000020E6100000000000C0310F52C000000020E4DB42C0,4326
016ae15448d762112f51537373b2a1ef,125,1,,El Morro estate (located in the mountains to the east of Mulchén),-37.71456,-72.39671,False,0101000020E6100000000000C0631952C0000000C076DB42C0,4326
5ad919e4dcc2dc703d2261464419193a,126,3,,Bío Bío river,-37.67271,-72.00026,True,0101000020E610000000000040040052C0000000601BD642C0,4326
ae2bd7d00da294768f4bcaaacca2d479,126,2,,Bío Bío river,-37.67271,-72.00026,True,0101000020E610000000000040040052C0000000601BD642C0,4326
1aa42c7ef8aecc4a904e3755b5a3b774,127,3,,area of La Playita,-37.66944,-72.58889,False,0101000020E610000000000060B02552C000000040B0D542C0,4326
29ab239fdd38374b3aadf797d0bb5a09,128,2,,Renaico River,-37.661423,-72.57982,False,0101000020E6100000000000C01B2552C000000080A9D442C0,4326
dfb3e2d114fc4b804c6a028b1b5e6eaf,129,1,,San Alfonso neighborhood,-37.46292,-72.36123,False,0101000020E6100000000000601E1752C00000000041BB42C0,4326
09792210d2845f06b52c089119834707,130,3,NA Occupation: either White Collar or Blue Collar.,Concepción,-36.82014,-73.04439,False,0101000020E610000000000040D74252C000000060FA6842C0,4326
5bff3464d7d3317f5f5ee84c4ad4b126,130,4,,Concepción,-36.82014,-73.04439,False,0101000020E610000000000040D74252C000000060FA6842C0,4326
ad5085d64de57d14f8ad78441b7f974c,130,1,,Concepción,-36.82014,-73.04439,False,0101000020E610000000000040D74252C000000060FA6842C0,4326
d26e1768130d0e099d70cfc5fdba7ae0,130,3,,Concepción,-36.82014,-73.04439,False,0101000020E610000000000040D74252C000000060FA6842C0,4326
fc93bd73b7cc72a040421a68c9112aaa,131,2,,"Second Police station, Chillán",-36.60277,-72.106735,True,0101000020E6100000000000C0D40652C0000000A0274D42C0,4326
81bead10a5114e6274fd874fdfae86c4,132,2,,near El Ala Bridge over the Ñuble river,-36.57528,-72.21306,True,0101000020E6100000000000C0A20D52C0000000C0A24942C0,4326
ac066c33ba4de8bff831ddbb7bbcd142,132,3,,near El Ala Bridge over the Ñuble river,-36.57528,-72.21306,True,0101000020E6100000000000C0A20D52C0000000C0A24942C0,4326
f1acaabacc7bdbc1c64e05cf3c2f7de4,133,1,,San Javier,-35.5931,-71.7325,False,0101000020E610000000000040E1EE51C0000000C0EACB41C0,4326
e0935152efa89397c58bb50d1c79ee2b,134,2,,Cepillos Hill,-34.136784,-71.04696,False,0101000020E61000000000006001C351C000000020821141C0,4326
acbc9697a9f77a160495577a92246000,135,3,,La Aguachera athelitic field in the area of Pintué,-33.87389,-70.87889,False,0101000020E6100000000000C03FB851C0000000A0DBEF40C0,4326
7b3c81387be229a40159344cf5c5f9ec,136,1,,El Escorial vineyard,-33.85778,-70.6175,False,0101000020E61000000000002085A751C0000000C0CBED40C0,4326
3e48ddff678c6ca4951334764d573046,137,2,,athletic field in Pintué,-33.84833,-70.88944,False,0101000020E6100000000000A0ECB851C00000002096EC40C0,4326
04dcff73a85601529b051d243c4b39d6,138,1,,Paine,-33.812572,-70.737595,False,0101000020E6100000000000C034AF51C00000006002E840C0,4326
813302963ce2edb0e74c8d316db2d12d,139,2,,Paine soccer field,-33.81257,-70.7376,False,0101000020E6100000000000E034AF51C00000004002E840C0,4326
1784481b57f824f1b554645390698d07,140,1,,Paine substation,-33.809498,-70.738144,True,0101000020E6100000000000C03DAF51C0000000A09DE740C0,4326
5bece4c35e37daffc6b1bce8beaa56df,141,6,,Lo Arcaya Cooperative,-33.69333,-70.57167,False,0101000020E61000000000004096A451C000000000BFD840C0,4326
34051ad8d54c4028f347a315ace59dc7,142,1,,Melipilla,-33.68616,-71.21668,False,0101000020E610000000000020DECD51C000000020D4D740C0,4326
306a1ce35917a115eb3bfece765d0f26,143,2,,Nido 20,-33.52396,-70.66158,True,0101000020E61000000000006057AA51C00000002011C340C0,4326
56ebdd98144e498318d40c5561508f70,143,3,,Nido 20,-33.52396,-70.66158,True,0101000020E61000000000006057AA51C00000002011C340C0,4326
a2d9fb0c716850f7f564c57151fec99b,144,1,,a building located at Calle Conferencia No. 1587,-33.46822,-70.67427,True,0101000020E61000000000004027AB51C0000000A0EEBB40C0,4326
36f178bd6f6093de1f656c579476b3cc,145,1,,Elecmetal factory,-33.463764,-70.62742,False,0101000020E6100000000000A027A851C0000000A05CBB40C0,4326
1c49e4c65d548936adc0e7cd1a78fee6,146,2,,San Borja Hospital,-33.460934,-70.64175,True,0101000020E61000000000006012A951C0000000E0FFBA40C0,4326
c7f0f433ef97fcf94555cd9d799e01b8,146,1,,San Borja Hospital,-33.460934,-70.64175,True,0101000020E61000000000006012A951C0000000E0FFBA40C0,4326
2001a562d4471776109f7ac93f06bad5,147,2,,Downtown Santiago,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
8c2672c6042930b00cef538e48ca7743,147,1,,Downtown Santiago,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
927960ed3aab24500f9d8c67e25e279d,148,1,,parents' home,-33.44889,-70.66927,False,0101000020E610000000000060D5AA51C00000004075B940C0,4326
735d5ebb99117e8fb9b09876a0d3db07,149,3,,"Central Emergency Clinic, Santiago",-33.443924,-70.638275,True,0101000020E610000000000080D9A851C000000080D2B840C0,4326
8604ef711186a0d9072cdfa98633f2ef,149,2,,"Central Emergency Clinic, Santiago",-33.443924,-70.638275,True,0101000020E610000000000080D9A851C000000080D2B840C0,4326
800491d908e4e38e642a3bc8a1cfd79c,150,2,,San Pablo police station,-33.44317,-70.715805,True,0101000020E6100000000000C0CFAD51C0000000C0B9B840C0,4326
f3d26f52b05c61b85b39633b5bf62e5e,151,1,,"Manuel Larraín shantytown, Pudahuel district",-33.44211,-70.76406,False,0101000020E610000000000060E6B051C00000000097B840C0,4326
376048a04abb83ca4862be0f83810866,152,3,,cultural centre in Pudahuel (Barrancas),-33.439278,-70.639755,True,0101000020E6100000000000C0F1A851C0000000403AB840C0,4326
b78a948c1fe0ba9d3a265fa71fe0eb8f,152,2,,cultural centre in Pudahuel (Barrancas),-33.439278,-70.639755,True,0101000020E6100000000000C0F1A851C0000000403AB840C0,4326
9d5db5f943a0544ab7f868e09f2d4cda,153,2,,Barros Arana Public School,-33.438194,-70.68212,True,0101000020E6100000000000E0A7AB51C0000000C016B840C0,4326
662169a9d6160b6f8b81d18eddae35cf,154,2,,"Barriga upgrade, near Curavaví",-33.39772,-71.12752,False,0101000020E61000000000004029C851C000000080E8B240C0,4326
729370dc053ece45f977c558a007a1e8,155,1,,Arrested in Curacaví and taken to police headquarters in Curacaví,-33.395847,-71.12966,False,0101000020E6100000000000604CC851C000000020ABB240C0,4326
c3b2bdd133f25191e11dfdcb6be40252,156,1,,Lot no.38 of El Arrayán,-33.34674,-70.4752,False,0101000020E6100000000000A0699E51C00000000062AC40C0,4326
1a16b194efcbd5d28dd73340ebda53bc,157,1,,Peldehue,-33.17128,-70.63133,False,0101000020E6100000000000C067A851C000000080EC9540C0,4326
6afcec5c05be4fe9bd15ab64c7a7e8e2,157,2,,Peldehue,-33.17128,-70.63133,False,0101000020E6100000000000C067A851C000000080EC9540C0,4326
7d49ad4ad8cbd8d801ea9aac6627ef6b,157,1,NA Occupation: either Military or Non-military Government.,Peldehue,-33.17128,-70.63133,False,0101000020E6100000000000C067A851C000000080EC9540C0,4326
a174c2d0ebf267538238f3edbdd19909,158,3,,Illapel jail,-31.63334,-71.17014,True,0101000020E6100000000000A0E3CA51C0000000A022A23FC0,4326
a8ca6136668e6d94ca4c41973c1e1b8d,158,2,,Illapel jail,-31.63334,-71.17014,True,0101000020E6100000000000A0E3CA51C0000000A022A23FC0,4326
2e6012c69b33ee038c21410d9dc52d77,159,1,,"Lintz neighborhood, in the city of Puerto Montt",-41.46778,-72.9225,False,0101000020E6100000000000400A3B52C000000040E0BB44C0,4326
8cf773819a14f26f72f7afc605bcc26b,160,3,,Entre Lagos police station,-40.68556,-72.60243,False,0101000020E6100000000000408E2652C000000060C05744C0,4326
de1b482f90fb9feda80412cef84cd096,161,2,,suspension bridge over the Pilmaiquén river,-40.67961,-72.60395,False,0101000020E610000000000020A72652C000000080FD5644C0,4326
0fafb2ffad5797e2345b6b5c20369b6f,162,5,,Pilmaiquén River,-40.65847,-72.63078,False,0101000020E6100000000000C05E2852C0000000C0485444C0,4326
c1712c575e649cf945ba5acb6a4ddb86,163,2,,"Rahue police station, Osorno",-40.564743,-73.15249,True,0101000020E610000000000060C24952C000000080494844C0,4326
c4bf642d2ce68872b17625496083c1d3,163,3,,"Rahue police station, Osorno",-40.564743,-73.15249,True,0101000020E610000000000060C24952C000000080494844C0,4326
66d7e613faefb9537332d31923a7141f,164,1,,Lago Ranco,-40.32116,-72.48221,False,0101000020E610000000000080DC1E52C0000000C01B2944C0,4326
bb5fd9250f2098a6309ff30c7fa845f9,165,2,,Lago Ranco police headquarters,-40.32116,-72.48221,False,0101000020E610000000000080DC1E52C0000000C01B2944C0,4326
ceabf44a7663781559d66c4dae1eb9dc,166,4,,Ranco Lake,-40.18264,-72.40214,False,0101000020E6100000000000A0BC1952C0000000C0601744C0,4326
37bffd712326325262bbd435c8acec78,167,1,,Neltume. Tenth Region,-39.79995,-71.94998,False,0101000020E610000000000080CCFC51C0000000C064E643C0,4326
0e8802dfd4f20f995a5b26ad593eca28,168,1,,In the area of Liquiñe within the Panguipulli Lumber and Forestry Complex,-39.74513,-71.85772,False,0101000020E6100000000000E0E4F651C00000006060DF43C0,4326
6c06709b0c6b0652b1c73a568a44b936,169,1,,Malalhue checkpoint,-39.54006,-72.51296,False,0101000020E610000000000060D42052C0000000A020C543C0,4326
eb02c903eb5723f06e9b70d871077b2a,170,2,,Lanco police headquarters,-39.45102,-72.77962,False,0101000020E610000000000040E53152C000000000BBB943C0,4326
51937a49cf611e655a9a2f208dae8fc0,171,2,,Allipen river,-38.861473,-71.68749,False,0101000020E6100000000000E0FFEB51C0000000C0446E43C0,4326
0007134c48f155039fc8157e50d42095,172,1,,Puerto Saavedra,-38.7833,-73.4,False,0101000020E6100000000000A0995952C000000020436443C0,4326
bf33b9e8c5462ef91f31c8318f6b3f08,173,1,,Galvarino,-38.40886,-72.78212,False,0101000020E6100000000000400E3252C000000080553443C0,4326
a4d0a3a3ef9c4d153b7b9b6ae2f893da,174,2,,Quilaco police station,-37.68755,-71.99866,False,0101000020E610000000000000EAFF51C0000000A001D842C0,4326
c002b8604a4cb74b1c32a3471ce4a461,175,1,,Las Canteras estate,-37.39472,-72.00278,False,0101000020E6100000000000802D0052C00000002086B242C0,4326
ae36eedbd1f5d0fafb45cbaac58cf745,176,1,,El Toro plant,-37.323845,-71.56443,False,0101000020E6100000000000A01FE451C0000000C073A942C0,4326
26723ec3c174b82b2857239083c1e048,177,2,,Laja River,-37.28862,-71.72512,False,0101000020E61000000000006068EE51C000000080F1A442C0,4326
5d0a3f3168e9cf6243f127eb1e190cd9,178,2,,highway between Concepción and Talcahuano,-36.772682,-73.08143,False,0101000020E610000000000020364552C000000040E76242C0,4326
2834a44120764a7e9c10203f990ed159,179,2,,Fort Borgoño marine base (DIM No.3 Aldea),-36.704643,-73.11364,True,0101000020E6100000000000E0454752C0000000C0315A42C0,4326
7259bc528af6f3e5020759c897522dc2,180,1,,the El Tejar neighborhood of Chillán,-36.61917,-72.12111,False,0101000020E610000000000040C00752C000000000414F42C0,4326
fbeeb1c1c5827b5d456b5f874a86a739,181,1,,"Second Police station, Chillán",-36.602734,-72.10677,True,0101000020E610000000000060D50652C000000060264D42C0,4326
059b35b462dada22f7b236deea2037d1,182,1,,Chillán Regiment,-36.60054,-72.08863,True,0101000020E610000000000020AC0552C000000080DE4C42C0,4326
e3a027a90e79d49d52bcfe2c68fdb967,183,1,,Niblinto checkpoint,-36.57444,-71.78271,False,0101000020E6100000000000E017F251C000000040874942C0,4326
2366ec8ddf3a58d25759229e34f38e75,184,1,,Catillo police checkpoint,-36.29144,-71.64631,False,0101000020E6100000000000205DE951C0000000E04D2542C0,4326
7d7989e0429a8032e55d41f9483f6946,184,2,,Catillo police checkpoint,-36.29144,-71.64631,False,0101000020E6100000000000205DE951C0000000E04D2542C0,4326
ec9b6eb12a6a198e94ef4d618f9f1eba,184,1,NA Occupation: either White Collar or Blue Collar.,Catillo police checkpoint,-36.29144,-71.64631,False,0101000020E6100000000000205DE951C0000000E04D2542C0,4326
09b846bd7b2ac15f49903308900eb33a,185,2,,Locomilla River,-35.72554,-71.77325,False,0101000020E6100000000000E07CF151C000000080DEDC41C0,4326
bdbe487dbeec032ca8078205ce360d56,186,2,,Navy Mechanic School,-34.53842,-58.46361,True,0101000020E6100000000000A0573B4DC000000000EB4441C0,4326
ab4ca09ee135bb09e030d16395da7fe8,187,1,,Isla de Maipo Plaza,-33.74639,-70.90033,False,0101000020E6100000000000009FB951C0000000C089DF40C0,4326
aafbc6d50b5b7211a3ceb53e381b828b,188,1,,"in the area of the Las Achupallas upgrade, Cajón del Maipo",-33.64058,-70.352394,False,0101000020E6100000000000A08D9651C000000080FED140C0,4326
c9736ca690f0e930154e6e20496dff81,189,2,,athletic field in the La Bandera shantytown,-33.55194,-70.63889,True,0101000020E6100000000000A0E3A851C000000000A6C640C0,4326
7c6d27c50788ecc0e1c0cf60cd65469f,190,1,,"La Bandera shantytown, La Granja district",-33.54861,-70.64528,False,0101000020E6100000000000404CA951C0000000E038C640C0,4326
35d8cbcbfa209197d63ac77557610c9e,191,2,,Tres Alamos,-33.51607,-70.75135,True,0101000020E61000000000002016B051C0000000A00EC240C0,4326
7d152008b716e1c77b22a30995b0874c,191,4,,Tres Alamos,-33.51607,-70.75135,True,0101000020E61000000000002016B051C0000000A00EC240C0,4326
d4bdd55398e63d6d4d381e57ef4b4757,192,1,,José Maria Caro shantytown,-33.51222,-70.69306,False,0101000020E6100000000000205BAC51C00000006090C140C0,4326
3c2d122bfd80b6d1de6435e02d4fc3b5,193,2,,José María Caro shantytown,-33.51222,-70.69306,False,0101000020E6100000000000205BAC51C00000006090C140C0,4326
7c39f0411c09846c04166f6a33eb0f86,193,1,,José María Caro shantytown,-33.51222,-70.69306,False,0101000020E6100000000000205BAC51C00000006090C140C0,4326
d6bf47b01c4bcbfa8018759e927d9fee,194,1,,"José María Caro shantytown, Santiago",-33.51222,-70.69306,False,0101000020E6100000000000205BAC51C00000006090C140C0,4326
8b1f7afcb63f36e466471cc376fc522c,195,1,,Indumet factory,-33.48943,-70.70145,True,0101000020E610000000000080E4AC51C0000000A0A5BE40C0,4326
b4d5cc7741af8cc61910d5d4cd363136,196,1,,Pasaje Juan Ramón Jiménez in Santiago,-33.479584,-70.73902,False,0101000020E6100000000000204CAF51C00000000063BD40C0,4326
c613f8205fb8a7d11830aa50bcff69f0,197,1,,Ñunoa district,-33.45449,-70.60383,False,0101000020E610000000000020A5A651C0000000C02CBA40C0,4326
009044bd4408e045d57946999d41e33e,198,2,,21st Police station,-33.451637,-70.6923,True,0101000020E6100000000000A04EAC51C000000040CFB940C0,4326
4f4049f894720d282cd356d8296235d7,199,2,,Santiago governor's office,-33.443115,-70.65192,False,0101000020E610000000000000B9A951C000000000B8B840C0,4326
74110de30ecad440975f92bbcc30bd95,200,1,,Pudahuel,-33.44211,-70.76406,False,0101000020E610000000000060E6B051C00000000097B840C0,4326
73e6bce643c759351c548fa355c72a3b,201,1,,Quinta Normal district,-33.44111,-70.68361,False,0101000020E610000000000040C0AB51C00000004076B840C0,4326
c796ac45801b6f1380c90c9d99625cac,202,1,,Providencia district,-33.4333,-70.6167,False,0101000020E61000000000000078A751C00000006076B740C0,4326
